document,paragraph_number,text,label
ME-17-09-55908-387,43,"ע""פ 6459/17 מדינת ישראל נ' אור קדושי שם הורשעו המשיבים יחד עם אדם נוסף על פי הודאתם במסגרת הסדר טיעון כאשר יוחסו להם עבירות של קשירת קשר וחבלה בכוונה מחמירה ונשיאת נשק ועוד שיבוש מהלכי משפט. המשיבים הצטיידו בקסדה, קטנוע ובאקדח מסוג גלוק וחלפו בסמוך לעברו של מתלונן ואחד מהם ירה קליע בחזהו. על היורה הוטלו 6 שנות מאסר בפועל ועל המסיע 5 שנות מאסר בפועל. בערעור עונשם הוחמר לשמונה שנות מאסר בפועל, כל אחד. ",1
ME-17-09-55908-387,45,"בע""פ 1186/15 מוחמד יונס נ' מדינת ישראל ירה המערער 4 יריות לעבר המתלונן על מנת לפגוע בפלג גופו התחתון על רקע כעסו על כך שהוא אמור להעיד נגדו בהליך פלילי. המערער עשה את המעשים בהיותו במעצר בית מלא ובערכאה הדיונית הוא הורשע לאחר ניהול הליך מלא ונידון ל-11 שנות מאסר. בערעור הופחת עונשו ל-9 שנים ו-4 חודשים. ",1
ME-17-09-55908-387,47,"	בת""פ 5013/12 מדינת ישראל נ' אלכסנדר היטייב (18.12.2013) הורשע הנאשם בעבירות של קשירת קשר, החזקת נשק ונשיאת נשק וחבלה בכוונה מחמירה, כאשר הוא וחבריו יידו שני בקבוקי תבערה לעבר קבוצה אחרת. הקבוצה האחרת לא נפגעה כתוצאה מהמעשים. הנאשם היה צעיר בן 19 בעת ביצוע העבירה והודה במסגרת הסדר חלקי. הנאשם היה ללא עבר פלילי. הוטלו עליו 6 חודשי מאסר שרוצו בעבודות שירות, בין היתר בעקבות עיקרון אחדות הענישה כאשר שותפיו נידונו לעונשים מתונים.",1
ME-17-09-55908-387,60,"	בת""פ 274/02 מדינת ישראל נ' אחמד אבו חוסן (30.1.2005) הורשע נאשם לאחר שמיעת ראיות בעבירות של החזקה ונשיאת נשק וחבלה חמורה בנסיבות מחמירות כאשר הוא הגיע לבית חותנו כשהוא נושא אקדח ועל רקע וויכוח שהתפתח ביניהם ירה מספר יריות באוויר. הוא ירה גם לעבר בני משפחה אחרים שרדפו אחריו ופצע אחד מהם. בסופו של עניין הוטלו עליו 6 חודשי מאסר בפועל לריצוי בעבודות שירות, כאשר ניתן משקל מכריע להעדר עבר פלילי בתחום האלימות, שהוא שב לחיות עם אשתו תוך ניתוק ממשפחת המוצא שלה. ",1
ME-17-09-55908-387,62,"	בע""פ 3120/04 מדינת ישראל ניר חזיזה (13.9.2004) הורשע נאשם בחבלה בכוונה מחמירה לאחר שהוא הגיע למפגש עם המתלונן, מצויד באקדח וירה לעברו מספר יריות שאחת מהן פגעה בברכו השמאלית. נגזרו עליו 6 חודשי מאסר בעבודות שירות. בית המשפט העליון ציין שרמת הענישה נופלת מהרמה המקובלת בגין עבירות מסוג זה, אך קיבל את נימוקי בית משפט קמא שלקחו בחשבון בין היתר אשם מסוים מצד המתלונן והמעצר הארוך בו שהה הנאשם עד שהשתחרר למעצר בית ושאין לחובתו עבר פלילי מכביד.",1
ME-17-09-55908-387,64,"	בע""פ 517/14 מדינת ישראל נ' מוסגדבאן (2.12.2014) באותו מקרה הוטלו 20 חודשי מאסר בפועל על ידי הערכאה הדיונית בגין עבירות של חבלה חמורה בנסיבות מחמירות ונשיאה והובלת נשק. באותו מקרה ירה הנאשם במתלונן על רקע חשד שפגע בשמו הטוב. היריות בוצעו לעבר הקרקע מטווח קצר מאוד, אולם אחד מהקליעים פגע ברגלו של המתלונן. בערעור הוחמר העונש ל-30 חודשי מאסר בפועל.",1
ME-17-09-55908-387,66,"	בת""פ 39605-04-11 מדינת ישראל נ' סעד (16.10.2012) בגין עבירות של חבלה בכוונה מחמירה והחזקת ונשיאת נשק שלא כדין הוטלו על הנאשם 42 חודשי מאסר בפועל, כאשר באותו מקרה נפגע המתלונן משלושה קליעים ברגליו על רקע נקמה בגין אירוע קודם שנגרם לקרוב משפחה של הנאשם. באותו מקרה הנאשם ניהל את ההליך עד תומו. ",1
ME-17-09-55908-387,68,"א.	לטענת המאשימה, המתחם ההולם את הנאשם 1 הנו בין ארבע שנות מאסר לבין תשע שנים. בתמיכה לטענותיו אף הפנה ב""כ הנכבד של המאשימה לע""פ 8045/17 מחמוד בראנסי נ' מדינת ישראל (16.8.2018) [להלן: ""פס""ד בראנסי""]. לאחר שניתנה הדעת לכך, לרבות על בסיס פסיקת בתי המשפט בשנים האחרונות, ותוך מתן משקל גם לכך שניתן במידה מסוימת לראות את הפרשה כאירוע תלת-שלבי, קובע אני את מתחם הענישה על הטווח שבין 36 חודשי מאסר לבין 72 חודש. ",1
ME-18-03-35106-980,54,"""בפסיקתנו נקבע, לא אחת, כי יש לראות את תופעת הסחר הבלתי חוקי בנשק בחומרה רבה. נפסק כי לא ניתן להשלים עם קיומו של 'שוק' מחתרתי בלתי-חוקי למכירת כלי נשק, וגדיעתו היא תנאי הכרחי למיגורם של מעשי אלימות חמורים, המתרחשים במקומותינו בתדירות מדאיגה. אלה מתאפשרים, בין היתר, בשל הימצאותם של כלי נשק בידי עבריינים.. הדבר חמור שבעתיים במציאות הישראלית, שבה נשק המוחזק באופן בלתי חוקי עלול להגיע אף לידי מעורבים בפעילות חבלנית עוינת על רקע בטחוני... ואכן, המגמה בשנים האחרונות לגבי עבירות הנזק היא של החמרה ברמת ענישתם של המעורבים בהן ומתן ביטוי עונשי ההולם את הסכנה הנשקפת מהם"" [ע""פ 4154/16 רונן דהוד נ' מדינת ישראל, (19.1.2017)] וכן ראה ע""פ 2802/18 איוב ג'ואמיס נ' מדינת ישראל (26.7.2018); ע""פ 536/17 וסאם שלאלדה נ' מדינת ישראל (10.8.17). ",0
ME-18-03-35106-980,74,"15.	הנאשם במעשיו החמורים פגע בערכים חברתיים רבים. כך, בביצוע עבירות בנשק יצר הנאשם סיכון ממשי לשלום הציבור; בעבירת השוד פגע הנאשם בביטחונו של הציבור להלך בחופשיות ברחובות וכן בשלמות גופם ורכושם של יחידים בחברה; בהפירו את מעצר הבית בו היה נתון פגע בשלטון החוק, במעמדו של בית המשפט ובאפקטיביות של חלופות מעצר (ע""פ 1261/15 מדינת ישראל נ' יוסף דלאל [3.9.2015] לעניין: ""עניין דלאל"").",0
ME-17-05-45747-167,72,"16.	עבירות אלה ראויות לתגובה עונשית הולמת. בית המשפט העליון עמד לא אחת על כך שעבירות בנשק הפכו זה מכבר למכת מדינה של ממש שיש צורך להתייחס אליהן בחומרה, זאת מן הטעם שהן פוגעות בשלום הציבור. (ראו: ע""פ 3877/16‏  פאדי ג'באלי נ' מדינת ישראל (17.11.2016); ע""פ 5900/15 אייל מעוז נ' מדינת ישראל (10.5.2016); ע""פ 8959/14 דניאל בן סימון נ' מדינת ישראל (24.6.2015). ואם כך הוא המצב ביחס לנשיאת נשק כשלעצמה, הרי שהדברים מתעצמים, מכוח קל וחומר, כאשר נעשה בנשק שימוש של ממש. אשר לעבירת השוד נפסק כי ""התופעה של שוד אזרחים תמימים בצהרי היום היא מן התופעות הקשות שהפכו נפוצות במקומותינו והן מחייבות ענישה מחמירה שתבטיח עקירת דפוס התנהגות זה, הפוגע בביטחון האישי של הציבור"" (ע""פ 1803/07 אברמוב נ' מדינת ישראל (27.5.2007); ראו גם ע""פ 4572/13 אבו נאג'י נ' מדינת ישראל (2.2.2014).",0
ME-17-05-45747-167,76,"17.	לא בכדי נקבע בצידה של עבירת השוד בנסיבות מחמירות עונש כבד של 20 שנות מאסר. הצורך להילחם בתופעת עבירות השוד המבוצעות, למרבה הצער, חדשות לבקרים הודגש גם בע""פ 6339/12 פלוני נ' מדינת ישראל (21.4.2013) שם נקבע כי:",0
ME-17-05-45747-167,78,"	כן ראו דברי בית המשפט בע""פ 4125/14 ‏תאופיק חרב נ' מדינת ישראל (6.1.2015), לעניין מנעד החומרה של העבירה, וכפועל יוצא ממנו רמת הענישה המתבקשת:",0
ME-17-05-45747-167,82,"""עבירת השוד היא עבירת אלימות קשה הפוגעת לא רק בנפגעי העבירה עצמם אלא גם בתחושת הביטחון של הציבור בכללותו, ובית משפט זה עמד לא פעם על הצורך בעונשים ממשיים ההולמים את החומרה הרבה הגלומה בה ואת הנזקים הנגרמים בעטיה (ע""פ 588/13 פלוני נ' מדינת ישראל, [פורסם בנבו] פסקה 13 (27.8.2013); ע""פ 5617/13 כהן נ' מדינת ישראל, [פורסם בנבו] פסקה ט' (27.5.2014)). עם זאת חשוב לזכור כי ""קיימת קשת רחבה של מעשי שוד אפשריים הנבדלים זה מזה בנסיבותיהם ובמדרג חומרתם. מידת הפגיעה בערכים החברתיים, וכך גם מדיניות הענישה הנוהגת, תלויים, אפוא, בנסיבותיו הקונקרטיות של מעשה השוד וחומרתו."" (ע""פ 772/13 יחיא נ' מדינת ישראל, [פורסם בנבו] פסקה 10 (29.6.2014) (להלן: עניין יחיא)). כך, לא זהה חומרתו של שוד המתבצע בצוותא באישון לילה לאחר תכנון מוקדם ותוך שימוש בנשק, לחומרתו של שוד המתבצע באופן ספונטני ובלתי מתוכנן על-ידי היחיד (ראו למשל: ע""פ 1286/13 אבו ג'ומעה נ' מדינת ישראל, [פורסם בנבו] פסקה 14 (20.1.2014)"".",0
ME-17-05-45747-167,84,"6.	התובעת עמדה על הערכים המוגנים שנפגעו בעבירות הנדונות. בעבירת הסמים קיימת פגיעה בשלום הציבור ושלטון החוק. עבירות סמים הן בבחינת מגיפה ממארת, הרסנית ומדבקת, ורבות נאמר על הצורך במיגורה. באשר להצתה, טענה כי נפגע הערך של ביטחון הציבור וזכות הקניין, והפנתה לע""פ 5065/16 פלוני נ' מדינת ישראל [22.12.16] לעניין חומרתה הרבה של העבירה. באשר לעבירות הנשק, הערכים המוגנים הם שמירה על גופו ונפשו של אדם, וביטחונו של הציבור. ב""כ המאשימה עמדה על החומרה שבעבירות נשק, הנובעת מכך שהשימוש הוא הרסני ומטרתו פגיעה באחר, לצד החשש לתאונות שעלולות להיגרם מהחזקתו. התובעת הפנתה לע""פ 3156/11 ג'מיל זראעיה נ' מדינת ישראל [21.2.12], שם נקבע כי עבירות הנזק מקימות פוטנציאל להסלמה עבריינית ויוצרות סיכון ממשי לשלום הציבור וביטחונו.",0
